tick,router_id,flit_in,flit_out,avg_wait,max_wait,buffer_occ,active_vcs,stalls,credits,crossbar,io_ratio,sw_in_arb,sw_out_arb,empty_vcs,total_wait,min_cred,max_cred,credit_sends
81745500,2,42,0,681.67,5100.00,0,0,16,120,3657048,0.0000,69077,66513,60,40900.00,1,4,43
81748500,3,28,0,802.78,9400.00,0,0,14,94,1855435,0.0000,48700,47589,48,38533.33,0,4,29
81749500,5,26,0,308.26,3944.44,2,3,12,141,2880879,0.0000,88724,84744,70,22194.44,1,4,25
81750500,6,48,0,556.02,4333.33,2,2,23,141,5553147,0.0000,88275,84162,70,40033.33,1,4,46
81754500,1,32,0,537.50,5400.00,0,0,19,119,3268789,0.0000,69506,66726,60,32250.00,1,4,32
81755500,15,44,0,714.35,6222.22,1,2,14,91,2455359,0.0000,48320,47238,47,34288.89,1,4,44
81757000,4,28,0,584.44,5100.00,0,0,16,118,2777046,0.0000,68728,66136,60,35066.67,1,4,29
81762500,14,63,0,709.17,4250.00,0,0,21,120,5344979,0.0000,68727,66016,60,42550.00,1,4,62
81770500,13,45,0,532.64,6000.00,1,1,23,120,4311769,0.0000,68896,66355,59,31958.33,1,4,45
81773500,12,28,0,485.42,7100.00,1,1,17,96,1956907,0.0000,48806,47742,47,23300.00,1,4,28
81774500,10,61,0,592.36,4300.00,1,1,21,144,5987138,0.0000,83540,79857,71,42650.00,1,4,61
81776500,0,26,0,720.83,5400.00,1,1,14,96,1830485,0.0000,49318,48182,47,34600.00,1,4,24
81780500,7,62,0,768.33,8350.00,0,0,18,120,4605459,0.0000,68509,65819,60,46100.00,1,4,56
81781500,8,54,0,732.15,6312.50,0,0,20,120,4056324,0.0000,69294,66523,60,43929.17,1,4,55
81788500,9,75,0,726.97,6450.00,1,1,18,144,6650588,0.0000,88252,84218,71,52341.67,1,4,72
81791500,11,54,0,811.67,6400.00,0,0,21,120,4308421,0.0000,67898,65303,60,48700.00,1,4,51
81795500,2,42,0,545.83,4000.00,1,2,17,117,3393139,0.0000,69118,66553,59,32750.00,0,4,40
81799500,5,52,0,753.70,6400.00,0,0,16,144,4577546,0.0000,88778,84788,72,54266.67,1,4,44
81800500,6,55,0,517.59,4250.00,1,1,22,144,5472281,0.0000,88331,84211,71,37266.67,1,4,49
81803500,3,85,0,1166.67,8900.00,1,1,13,96,2809356,0.0000,48761,47640,47,56000.00,1,4,51
81806500,15,41,0,469.68,5444.44,1,1,19,96,2362772,0.0000,48361,47270,47,22544.44,1,4,32
81806500,1,49,0,461.67,4600.00,1,1,17,120,3671063,0.0000,69548,66767,59,27700.00,1,4,41
81807500,4,25,0,389.44,6200.00,1,1,18,119,2712068,0.0000,68752,66160,59,23366.67,0,4,24
81812500,14,46,0,631.67,6000.00,0,1,16,117,3632148,0.0000,68773,66062,60,37900.00,1,4,46
81820500,13,87,0,749.72,5200.00,0,0,15,119,5046301,0.0000,68979,66433,60,44983.33,1,4,78
81824500,12,46,0,534.72,4666.67,0,0,17,96,2770501,0.0000,48853,47789,48,25666.67,1,4,47
81824500,10,55,0,646.76,5900.00,0,0,22,144,5192286,0.0000,83595,79910,72,46566.67,1,4,53
81826500,0,12,0,377.78,5000.00,0,0,9,96,1060161,0.0000,49331,48195,48,18133.33,1,4,13
81830500,7,38,0,578.89,7100.00,1,1,18,120,3423639,0.0000,68546,65854,59,34733.33,1,4,35
81832500,8,28,0,483.06,5050.00,1,1,16,120,2594971,0.0000,69321,66550,59,28983.33,1,4,27
81838500,9,30,0,420.37,3750.00,1,1,14,142,3285040,0.0000,88282,84246,71,30266.67,1,4,28
81841500,11,34,0,677.50,7100.00,1,1,20,120,3200696,0.0000,67931,65335,59,40650.00,1,4,32
81845500,2,48,0,602.36,4625.00,1,1,22,120,4394141,0.0000,69166,66600,59,36141.67,1,4,47
81850500,6,54,0,600.93,5000.00,1,1,20,141,5138569,0.0000,88385,84264,71,43266.67,0,4,53
81850500,5,29,0,372.22,3100.00,1,1,19,144,3816120,0.0000,88806,84815,71,26800.00,1,4,27
81856500,1,42,0,501.67,4000.00,1,1,23,120,4074135,0.0000,69590,66809,59,30100.00,1,4,42
81856500,15,42,0,777.08,6850.00,1,1,17,93,2411839,0.0000,48403,47312,47,37300.00,0,4,42
81856500,3,31,0,567.36,5600.00,1,1,16,96,2001639,0.0000,48792,47671,47,27233.33,1,4,31
81857500,4,39,0,551.11,5900.00,1,1,21,120,3639847,0.0000,68791,66199,59,33066.67,1,4,39
81862500,14,65,0,727.63,6590.91,2,2,18,118,3833066,0.0000,68834,66109,58,43657.58,1,4,47
81870500,13,32,0,448.06,4000.00,1,1,19,119,3322450,0.0000,69010,66464,59,26883.33,1,4,31
81874500,10,61,0,675.00,4900.00,1,1,17,142,5116107,0.0000,83655,79970,71,48600.00,0,4,60
81874500,12,28,0,601.74,6100.00,0,0,18,96,2198960,0.0000,48881,47817,48,28883.33,1,4,28
81877000,0,56,0,688.89,7800.00,0,0,17,96,2893246,0.0000,49387,48243,48,33066.67,1,4,48
81880500,7,50,0,725.74,6100.00,1,2,20,117,4348087,0.0000,68596,65903,59,43544.44,1,4,49
81883000,8,37,0,704.58,6050.00,0,0,17,118,3328457,0.0000,69359,66586,60,42275.00,1,4,36
81888500,9,47,0,605.56,6000.00,0,0,18,144,4550710,0.0000,88330,84294,72,43600.00,1,4,48
81891500,11,36,0,785.00,6000.00,0,0,13,117,3071657,0.0000,67968,65372,60,47100.00,0,4,37
81895500,2,38,0,478.33,6900.00,0,0,21,120,3664100,0.0000,69205,66639,60,28700.00,1,4,39
81900500,5,43,0,464.81,4500.00,2,2,19,144,4581179,0.0000,88848,84857,70,33466.67,1,4,42
81902500,6,50,0,587.04,5900.00,1,1,23,144,5394589,0.0000,88435,84313,71,42266.67,1,4,49
81906500,1,42,0,433.33,5200.00,0,0,19,118,4076700,0.0000,69633,66851,60,26000.00,1,4,42
81906500,3,43,0,511.81,5666.67,1,1,23,94,3004793,0.0000,48835,47714,47,24566.67,1,4,43
81907500,4,55,0,740.65,6300.00,2,3,21,115,4370837,0.0000,68845,66253,58,44438.89,1,4,54
81908500,15,31,0,667.71,5100.00,1,1,20,96,2413725,0.0000,48434,47343,47,32050.00,1,4,31
81912500,14,57,0,668.33,5000.00,0,0,19,118,4232889,0.0000,68893,66162,60,40100.00,1,4,53
81921500,13,45,0,425.56,3833.33,1,1,25,120,4255295,0.0000,69055,66508,59,25533.33,1,4,44
81924500,10,130,0,388.89,4666.67,2,2,3,143,7438776,0.0000,83686,80000,70,28000.00,0,4,40
81927000,0,40,0,722.92,5875.00,1,1,17,92,2557976,0.0000,49426,48282,47,34700.00,0,4,39
81927500,12,34,0,570.14,5100.00,1,1,19,96,2248309,0.0000,48914,47850,47,27366.67,1,4,33
81930500,7,45,0,621.39,5600.00,0,0,22,120,3955527,0.0000,68641,65947,60,37283.33,1,4,44
81933500,8,52,0,775.56,6400.00,1,1,23,120,4263211,0.0000,69410,66635,59,46533.33,1,4,49
81939500,9,55,0,406.60,5100.00,1,1,27,144,6239712,0.0000,88383,84346,71,29275.00,1,4,52
81941500,11,43,0,496.67,5100.00,1,1,22,119,3792716,0.0000,68010,65413,59,29800.00,1,4,41
81945500,2,30,0,372.22,5800.00,1,1,17,117,3066035,0.0000,69234,66668,59,22333.33,1,4,29
81950500,5,76,0,494.79,3833.33,1,1,28,142,7471057,0.0000,88925,84933,71,35625.00,1,4,76
81952500,6,55,0,558.22,5125.00,2,3,16,140,5060242,0.0000,88489,84366,70,40191.67,1,4,53
81956500,1,48,0,434.17,4600.00,1,1,21,119,4012251,0.0000,69680,66892,59,26050.00,1,4,41
81956500,3,29,0,489.26,6884.62,0,0,13,96,1718229,0.0000,48864,47742,48,23484.62,1,4,28
81958000,4,52,0,788.47,5500.00,0,0,22,119,4175697,0.0000,68899,66306,60,47308.33,0,4,53
81958500,15,45,0,522.47,5100.00,0,1,20,93,3078820,0.0000,48480,47389,48,25078.57,1,4,46
81964500,14,52,0,563.33,6900.00,2,2,23,120,4103465,0.0000,68943,66207,58,33800.00,1,4,45
81971500,13,40,0,433.10,5285.71,0,1,18,117,3792124,0.0000,69096,66548,60,25985.71,1,4,40
81974500,10,163,0,644.05,5900.00,2,2,4,140,7523291,0.0000,83761,80074,70,46371.43,1,4,82
81979500,12,15,0,389.58,7000.00,1,1,12,96,1292191,0.0000,48929,47865,47,18700.00,1,4,15
81980500,0,32,0,524.70,5785.71,1,1,21,96,2511500,0.0000,49458,48314,47,25185.71,1,4,32
81981500,7,55,0,735.56,6100.00,1,1,21,120,4552395,0.0000,68695,66001,59,44133.33,1,4,54
81984500,8,34,0,407.78,4100.00,0,0,17,120,3332741,0.0000,69445,66670,60,24466.67,1,4,35
81989500,9,59,0,541.09,4100.00,0,1,28,142,6918869,0.0000,88443,84405,72,38958.33,1,4,59
81995500,2,53,0,574.58,4100.00,0,0,22,116,4335009,0.0000,69288,66721,60,34475.00,1,4,53
82001000,11,45,0,685.00,6100.00,1,1,21,120,3533641,0.0000,68055,65458,59,41100.00,1,4,45
82001500,5,53,0,631.02,5100.00,1,1,20,144,5097919,0.0000,88978,84986,71,45433.33,1,4,53
82002500,6,59,0,560.61,5833.33,0,0,23,144,6414167,0.0000,88550,84427,72,40363.64,1,4,61
82006500,1,47,0,586.67,6000.00,1,1,22,120,4081811,0.0000,69726,66937,59,35200.00,1,4,45
82006500,3,27,0,527.08,4000.00,2,2,18,96,2053491,0.0000,48889,47767,46,25300.00,1,4,25
82008000,4,25,0,425.83,5100.00,0,0,18,120,2785390,0.0000,68924,66331,60,25550.00,1,4,25
82009500,15,8,0,458.33,6500.00,1,1,10,96,805672,0.0000,48487,47396,47,22000.00,1,4,7
82015500,14,19,0,328.33,3500.00,1,1,12,120,1986560,0.0000,68963,66227,59,19700.00,1,4,20
82022000,13,23,0,340.30,5318.18,0,0,17,120,2595813,0.0000,69119,66571,60,20418.18,1,4,23
82024500,10,172,0,592.97,5294.12,1,2,0,141,8011105,0.0000,83834,80147,71,42694.12,1,4,75
82029500,12,19,0,502.43,7000.00,1,1,11,93,1436230,0.0000,48948,47884,47,24116.67,1,4,19
82030500,0,22,0,404.17,4000.00,1,1,14,96,1594777,0.0000,49480,48336,47,19400.00,1,4,22
82031500,7,45,0,835.83,6250.00,1,1,19,118,3829334,0.0000,68740,66044,59,50150.00,1,4,43
82040500,9,39,0,485.51,5100.00,2,2,21,144,4643308,0.0000,88480,84442,70,34956.41,1,4,37
82041500,8,29,0,483.89,6000.00,1,1,18,120,2800698,0.0000,69473,66695,59,29033.33,1,4,25
82045500,2,31,0,458.33,7150.00,0,0,21,120,3270057,0.0000,69319,66752,60,27500.00,1,4,31
82052000,11,35,0,797.50,6600.00,0,0,22,120,3666657,0.0000,68091,65493,60,47850.00,1,4,35
82052500,6,60,0,526.62,5966.67,0,0,21,140,5489635,0.0000,88610,84486,72,37916.67,1,4,59
82053500,5,35,0,379.86,5000.00,1,1,21,144,4675244,0.0000,89013,85021,71,27350.00,1,4,35
82056500,1,27,0,474.17,6100.00,0,0,16,120,2745012,0.0000,69754,66965,60,28450.00,1,4,28
82058000,4,39,0,649.81,5388.89,2,2,15,115,3052079,0.0000,68961,66368,58,38988.89,1,4,37
82058500,3,31,0,646.88,5600.00,1,1,20,96,2341430,0.0000,48921,47799,47,31050.00,1,4,32
82063500,15,34,0,683.33,6166.67,2,2,20,96,2323276,0.0000,48520,47429,46,32800.00,1,4,33
82066500,14,62,0,625.56,6266.67,2,2,20,120,4439088,0.0000,69023,66286,58,37533.33,1,4,59
82072000,13,51,0,487.08,4500.00,1,1,17,116,3995651,0.0000,69166,66616,59,29225.00,0,4,45
82074500,10,80,0,852.31,6200.00,2,2,19,140,6093572,0.0000,83903,80213,70,61366.67,1,4,66
82079500,12,44,0,800.09,6000.00,0,0,23,96,3257658,0.0000,48993,47929,48,38404.17,1,4,45
82080500,0,49,0,865.97,7000.00,0,0,19,92,2901536,0.0000,49530,48383,48,41566.67,0,4,47
82083500,7,34,0,453.65,6269.23,2,2,22,120,3501189,0.0000,68773,66077,58,27219.23,1,4,33
82093500,9,82,0,573.03,4300.00,1,1,25,144,7096263,0.0000,88558,84510,71,41258.33,1,4,68
82093500,8,41,0,608.47,5100.00,1,1,23,120,3802869,0.0000,69514,66734,59,36508.33,1,4,39
82095500,2,45,0,600.83,6600.00,0,0,18,118,3472237,0.0000,69364,66791,60,36050.00,1,4,39
82102500,6,56,0,528.40,4527.78,1,2,22,139,5831370,0.0000,88665,84541,71,38044.44,1,4,55
82102500,11,53,0,703.73,6000.00,1,1,18,119,3668985,0.0000,68143,65545,59,42223.81,1,4,52
82103500,5,65,0,670.14,4750.00,1,1,20,140,6038271,0.0000,89076,85074,71,48250.00,0,4,53
82106500,1,26,0,364.44,6500.00,1,1,16,119,2612146,0.0000,69779,66989,59,21866.67,0,4,24
82108500,4,45,0,560.14,6000.00,1,1,21,120,3850538,0.0000,69007,66406,59,33608.66,1,4,38
82110500,3,31,0,664.58,6100.00,1,1,17,96,2103908,0.0000,48952,47830,47,31900.00,1,4,31
82119500,15,29,0,619.44,6900.00,1,1,17,96,2135064,0.0000,48550,47458,47,29733.33,1,4,29
82120500,14,69,0,652.36,5300.00,1,1,15,120,4443752,0.0000,69093,66353,59,39141.67,1,4,67
82122000,13,51,0,599.17,5750.00,2,2,15,119,3598697,0.0000,69216,66663,58,35950.00,1,4,47
82124500,10,157,0,610.78,4900.00,1,2,5,140,8025673,0.0000,83975,80284,71,43976.47,0,4,81
82135500,0,15,0,356.25,5100.00,1,1,13,96,1258149,0.0000,49544,48397,47,17100.00,1,4,14
82136500,7,45,0,659.17,5100.00,1,1,22,120,4032258,0.0000,68819,66123,59,39550.00,1,4,46
82137500,12,18,0,514.58,8100.00,1,1,12,96,1342275,0.0000,49010,47946,47,24700.00,1,4,17
82143500,8,40,0,491.75,6571.43,2,2,23,117,4072035,0.0000,69553,66773,58,29504.76,0,4,39
82143500,9,64,0,787.62,5800.00,1,1,22,139,6171597,0.0000,88622,84573,71,56708.33,0,4,63
82146500,2,54,0,703.33,4100.00,0,0,20,120,4076012,0.0000,69418,66844,60,42200.00,1,4,53
82152500,11,60,0,808.02,6833.33,2,3,25,117,4983666,0.0000,68202,65604,58,48480.95,1,4,59
82152500,6,45,0,556.17,7250.00,1,2,13,141,4059027,0.0000,88710,84585,71,40044.44,1,4,44
82153500,5,43,0,613.19,6800.00,2,2,23,141,5190623,0.0000,89118,85115,70,44150.00,1,4,41
82159000,4,45,0,681.67,6100.00,0,0,25,120,4517136,0.0000,69053,66451,60,40900.00,1,4,45
82159500,1,46,0,496.67,4400.00,1,1,19,120,3886873,0.0000,69825,67035,59,29800.00,1,4,46
82166500,3,37,0,660.42,5000.00,1,1,18,96,2344796,0.0000,48989,47867,47,31700.00,1,4,37
82170500,14,73,0,830.00,6600.00,0,0,19,120,5045344,0.0000,69162,66419,60,49800.00,1,4,66
82170500,15,63,0,766.67,7900.00,0,0,23,96,3703895,0.0000,48614,47516,48,36800.00,1,4,58
82172500,13,35,0,476.76,5000.00,1,1,19,120,3334090,0.0000,69252,66698,59,28605.56,1,4,35
82174500,10,173,0,608.83,5700.00,2,3,0,142,8031772,0.0000,84047,80353,70,43835.61,1,4,69
82186500,7,48,0,716.67,5100.00,0,0,24,120,4431875,0.0000,68867,66170,60,43000.00,1,4,47
82189500,12,53,0,646.88,6250.00,1,1,17,96,2878211,0.0000,49061,47990,47,31050.00,1,4,44
82189500,0,41,0,644.79,5100.00,1,1,24,96,2904989,0.0000,49585,48436,47,30950.00,1,4,39
82194500,9,65,0,748.29,6400.00,1,1,22,144,6176070,0.0000,88687,84638,71,53876.92,1,4,65
82198500,2,32,0,365.83,5000.00,1,1,23,120,3543655,0.0000,69449,66875,59,21950.00,1,4,31
82202500,6,53,0,462.44,5136.36,0,0,20,144,5245868,0.0000,88764,84632,72,33295.89,1,4,47
82202500,11,74,0,763.89,6000.00,1,1,24,120,5185778,0.0000,68277,65678,59,45833.33,1,4,74
82204500,5,51,0,693.06,6100.00,0,0,19,144,5023463,0.0000,89171,85166,72,49900.00,1,4,51
82205500,8,23,0,458.61,6666.67,1,1,15,120,2270760,0.0000,69577,66797,59,27516.67,1,4,24
82209500,1,36,0,536.67,5500.00,1,1,14,119,2950377,0.0000,69861,67070,59,32200.00,0,4,35
82210500,4,38,0,578.33,5000.00,2,2,22,120,3589353,0.0000,69089,66486,58,34700.00,1,4,35
82217500,3,29,0,681.25,6000.00,0,0,22,96,2442017,0.0000,49019,47897,48,32700.00,1,4,30
82220500,14,30,0,361.67,5000.00,1,1,16,118,2790252,0.0000,69191,66448,59,21700.00,1,4,29
82221000,15,39,0,704.17,6000.00,0,0,19,96,2424450,0.0000,48653,47555,48,33800.00,1,4,39
82223000,13,46,0,581.67,7400.00,0,0,19,120,3536356,0.0000,69299,66745,60,34900.00,1,4,47
82224500,10,61,0,644.44,5100.00,1,1,22,143,5626813,0.0000,84101,80406,71,46400.00,0,4,58
82236500,7,38,0,620.83,5100.00,1,1,12,119,2780028,0.0000,68904,66206,59,37250.00,0,4,36
82240500,0,17,0,462.50,6000.00,0,0,10,96,1259576,0.0000,49603,48454,48,22200.00,1,4,18
82245500,9,41,0,518.06,4000.00,1,1,22,144,5248905,0.0000,88728,84679,71,37300.00,1,4,41
82249500,12,27,0,367.36,4333.33,1,1,17,96,2016208,0.0000,49088,48017,47,17633.33,1,4,27
82249500,2,11,0,333.33,6000.00,1,1,10,120,1404509,0.0000,69460,66886,59,20000.00,1,4,11
82252500,6,31,0,465.97,5000.00,0,1,15,141,3639789,0.0000,88795,84663,72,33550.00,1,4,31
82252500,11,43,0,537.78,5100.00,2,2,14,119,3153449,0.0000,68319,65714,58,32266.67,0,4,36
82255000,5,61,0,576.85,4100.00,0,0,24,144,6219240,0.0000,89232,85227,72,41533.33,1,4,61
82255500,8,46,0,581.94,4466.67,0,0,18,120,3808807,0.0000,69624,66843,60,34916.67,1,4,46
82259500,1,34,0,449.17,5000.00,1,2,22,117,3689791,0.0000,69895,67104,59,26950.00,1,4,34
82263500,4,27,0,572.78,6000.00,1,1,20,120,3059091,0.0000,69117,66514,59,34366.67,1,4,28
82267500,3,27,0,558.33,5000.00,1,1,13,96,1580997,0.0000,49045,47923,47,26800.00,1,4,26
82270500,14,23,0,370.00,4100.00,0,1,18,117,2724821,0.0000,69215,66472,60,22200.00,1,4,24
82271000,15,31,0,550.52,6100.00,1,1,19,93,2330955,0.0000,48683,47585,47,26425.00,1,4,30
82273000,13,44,0,731.67,8200.00,1,2,20,117,4072632,0.0000,69342,66788,59,43900.00,1,4,43
82274500,10,143,0,511.34,4400.00,1,1,0,142,8042042,0.0000,84144,80446,71,36816.67,1,4,40
82286500,7,53,0,777.08,5500.00,2,2,22,116,4702396,0.0000,68956,66258,58,46625.00,0,4,52
82290500,0,17,0,493.75,6100.00,1,1,12,95,1308491,0.0000,49619,48470,47,23700.00,1,4,16
82295500,9,103,0,787.96,7200.00,1,1,28,144,7709613,0.0000,88824,84761,71,56733.33,1,4,82
82299500,2,57,0,678.33,4300.00,1,1,21,119,4282352,0.0000,69517,66935,59,40700.00,1,4,49
82301000,12,43,0,695.83,8800.00,0,0,22,96,2930333,0.0000,49132,48061,48,33400.00,1,4,44
82302500,11,48,0,693.06,6750.00,1,1,20,120,4075746,0.0000,68367,65760,59,41583.33,1,4,46
82302500,6,41,0,418.52,5600.00,2,2,24,144,5165656,0.0000,88834,84702,70,30133.33,1,4,39
82305000,5,53,0,554.63,5600.00,1,1,24,141,5797345,0.0000,89284,85279,71,39933.33,0,4,52
82305500,8,56,0,704.72,7800.00,1,2,17,116,4547090,0.0000,69679,66898,59,42283.33,0,4,55
82309500,1,83,0,883.75,5700.00,2,2,11,117,4095018,0.0000,69964,67159,58,53025.00,0,4,55
82313500,4,38,0,742.22,7700.00,1,1,15,119,3393147,0.0000,69155,66551,59,44533.33,0,4,37
82317500,3,55,0,784.38,5100.00,1,1,18,96,2924870,0.0000,49100,47969,47,37650.00,1,4,46
82321500,15,29,0,657.12,7400.00,0,0,15,94,2046816,0.0000,48713,47614,48,31541.67,1,4,29
82321500,14,52,0,601.25,4500.00,2,2,23,120,4455264,0.0000,69265,66522,58,36075.00,1,4,50
82323500,13,62,0,703.19,10000.00,1,1,23,119,5144913,0.0000,69404,66844,59,42191.67,0,4,56
82324500,10,176,0,630.90,5100.00,5,5,0,137,8046918,0.0000,84207,80501,67,45425.00,1,4,55
82339500,7,28,0,569.72,5000.00,1,1,21,120,3181123,0.0000,68985,66287,59,34183.33,1,4,29
82341500,0,43,0,829.17,6700.00,0,0,23,96,3006713,0.0000,49663,48514,48,39800.00,1,4,44
82346500,9,41,0,460.19,4400.00,2,2,15,144,4239093,0.0000,88864,84800,70,33133.33,1,4,39
82349500,2,39,0,511.67,5000.00,2,2,24,119,4017304,0.0000,69555,66973,58,30700.00,0,4,38
82352500,6,54,0,502.78,4600.00,1,2,21,138,5592059,0.0000,88889,84757,71,36200.00,0,4,55
82352500,12,39,0,670.83,6600.00,0,0,20,96,2500176,0.0000,49171,48097,48,32200.00,1,4,36
82353000,11,92,0,977.50,9000.00,1,1,17,120,4342170,0.0000,68437,65819,59,58650.00,1,4,59
82355000,5,57,0,717.01,5100.00,0,0,17,141,5118312,0.0000,89342,85336,72,51625.00,0,4,57
82355500,8,44,0,695.83,6000.00,2,2,23,120,4082128,0.0000,69722,66941,58,41750.00,1,4,43
82359500,1,35,0,575.00,6000.00,1,1,26,119,4030752,0.0000,70000,67195,59,34500.00,0,4,36
82364500,4,35,0,505.28,6100.00,1,1,19,120,3195290,0.0000,69190,66586,59,30316.67,1,4,35
82367500,3,47,0,773.96,5750.00,1,1,24,95,2975471,0.0000,49147,48014,47,37150.00,0,4,45
82371500,14,33,0,390.56,4433.33,2,2,20,120,3393581,0.0000,69298,66555,58,23433.33,1,4,33
82373500,13,29,0,406.67,5300.00,0,0,16,117,3075535,0.0000,69434,66874,60,24400.00,1,4,30
82374500,10,220,0,899.14,5571.43,2,3,0,140,8054427,0.0000,84296,80587,70,64738.10,1,4,91
82374500,15,33,0,603.47,7000.00,1,1,20,96,2381485,0.0000,48745,47645,47,28966.67,1,4,31
82389500,7,45,0,550.83,5500.00,1,1,19,120,3647234,0.0000,69030,66332,59,33050.00,1,4,45
82395500,0,25,0,511.46,5500.00,1,1,17,96,1892532,0.0000,49687,48538,47,24550.00,1,4,24
82397500,9,68,0,629.86,5000.00,1,1,21,144,6023093,0.0000,88933,84859,71,45350.00,1,4,59
82399500,2,67,0,771.30,5900.00,0,1,18,115,4355351,0.0000,69624,67041,60,46277.78,0,4,68
82402500,6,65,0,740.32,6166.67,2,2,19,143,5765441,0.0000,88953,84813,70,53303.03,1,4,56
82402500,12,35,0,536.61,4500.00,1,1,19,94,2357536,0.0000,49205,48131,47,25757.14,1,4,34
82403000,11,51,0,563.56,5555.56,2,3,19,115,3950723,0.0000,68487,65869,58,33813.89,1,4,50
82405000,5,50,0,616.44,5000.00,1,2,22,141,5292041,0.0000,89391,85384,71,44383.33,1,4,48
82405500,8,78,0,682.05,5100.00,2,2,21,117,5156993,0.0000,69800,67009,58,40923.08,1,4,68
82409500,1,55,0,690.42,5000.00,2,3,17,118,3966106,0.0000,70054,67249,58,41425.00,1,4,54
82417500,3,27,0,454.17,5000.00,0,0,15,94,2017241,0.0000,49175,48042,48,21800.00,1,4,28
82418500,4,73,0,887.50,6800.00,1,1,17,120,4330177,0.0000,69262,66650,59,53250.00,1,4,64
82422500,14,78,0,795.69,7200.00,1,1,17,120,4461450,0.0000,69375,66618,59,47741.67,1,4,63
82423500,13,46,0,552.50,5100.00,2,3,16,117,3545364,0.0000,69478,66918,58,33150.00,1,4,44
82424500,10,170,0,854.21,6700.00,1,1,6,140,7820378,0.0000,84381,80665,71,61502.78,0,4,88
82425500,15,27,0,477.08,5500.00,0,0,14,96,1858702,0.0000,48773,47673,48,22900.00,1,4,28
82439500,7,46,0,663.33,5000.00,1,2,20,117,3981395,0.0000,69076,66378,59,39800.00,1,4,46
82445500,0,47,0,646.06,4500.00,2,3,17,92,2865178,0.0000,49733,48584,46,31011.11,0,4,46
82447500,9,103,0,881.94,8300.00,0,0,19,143,7386811,0.0000,89035,84943,72,63500.00,0,4,84
82449500,2,56,0,722.80,5750.00,0,0,25,120,5030109,0.0000,69680,67095,60,43368.18,1,4,54
82452500,6,96,0,980.90,7875.00,0,0,18,143,6194879,0.0000,89044,84894,72,70625.00,1,4,81
82452500,12,31,0,611.81,6700.00,2,2,18,94,2262850,0.0000,49235,48161,46,29366.67,1,4,30
82453500,11,60,0,921.39,7000.00,0,0,19,119,4019433,0.0000,68542,65913,60,55283.33,0,4,44
82455500,5,71,0,754.86,5100.00,0,0,22,144,6406562,0.0000,89456,85448,72,54350.00,1,4,64
82455500,8,49,0,813.89,7500.00,1,1,16,120,3820902,0.0000,69850,67056,59,48833.33,1,4,47
82459500,1,66,0,863.33,6500.00,2,2,22,119,4575511,0.0000,70120,67315,58,51800.00,0,4,66
82468500,3,30,0,609.38,8700.00,1,1,24,96,2402806,0.0000,49204,48070,47,29250.00,1,4,28
82469000,4,52,0,857.22,5900.00,0,0,20,119,4533956,0.0000,69315,66701,60,51433.33,1,4,51
82473500,14,25,0,380.83,4100.00,0,0,15,120,2598624,0.0000,69401,66642,60,22850.00,1,4,24
82474500,10,162,0,725.69,5000.00,1,1,0,144,8069480,0.0000,84443,80727,71,52250.00,1,4,62
82476500,13,84,0,923.75,11400.00,2,2,15,120,3347085,0.0000,69530,66959,58,55425.00,1,4,41
82479500,15,19,0,390.62,4250.00,1,1,11,96,1287465,0.0000,48791,47691,47,18750.00,1,4,18
82491500,7,34,0,760.00,8166.67,1,1,17,120,3253431,0.0000,69110,66411,59,45600.00,1,4,33
82495500,0,69,0,890.80,6533.33,0,0,14,93,3257162,0.0000,49803,48643,48,42758.33,1,4,59
82499500,9,54,0,554.17,7000.00,1,1,22,144,5863080,0.0000,89088,84995,71,39900.00,1,4,52
82499500,2,54,0,653.75,4100.00,1,1,19,116,4430026,0.0000,69732,67146,59,39225.00,0,4,51
82502500,6,73,0,667.75,5600.00,0,1,22,141,6029755,0.0000,89115,84955,72,48077.78,1,4,61
82503500,11,32,0,520.56,5500.00,1,1,21,120,3164552,0.0000,68573,65942,59,31233.33,1,4,29
82503500,12,25,0,433.33,4000.00,1,1,19,96,2023353,0.0000,49261,48187,47,20800.00,1,4,26
82505500,5,69,0,544.68,5400.00,2,2,18,144,5556073,0.0000,89521,85504,70,39216.67,1,4,56
82506500,8,42,0,555.00,5000.00,2,2,19,120,3622100,0.0000,69891,67091,58,33300.00,1,4,35
82509500,1,69,0,638.61,4100.00,0,0,24,120,5388227,0.0000,70191,67385,60,38316.67,1,4,70
82518500,3,35,0,628.47,7100.00,1,1,15,96,1923422,0.0000,49239,48105,47,30166.67,1,4,35
82523500,14,52,0,521.11,5100.00,0,0,23,120,4600098,0.0000,69453,66694,60,31266.67,1,4,52
82524500,10,165,0,518.06,5100.00,4,4,0,144,8074680,0.0000,84485,80769,68,37300.00,1,4,47
82524500,4,51,0,728.89,5100.00,2,2,22,120,4203809,0.0000,69364,66750,58,43733.33,1,4,49
82526500,13,64,0,547.22,6500.00,2,2,28,120,5426317,0.0000,69594,67023,58,32833.33,1,4,64
82529500,15,41,0,734.72,6500.00,1,1,18,93,2576403,0.0000,48832,47732,47,35266.67,1,4,41
82544500,7,47,0,726.94,6100.00,1,1,20,120,3919779,0.0000,69157,66458,59,43616.67,1,4,47
82545500,0,16,0,507.29,7000.00,0,1,12,93,1313563,0.0000,49819,48659,48,24350.00,1,4,16
