tick,router_id,flit_in,flit_out,avg_wait,max_wait,buffer_occ,active_vcs,stalls,credits,crossbar,io_ratio,sw_in_arb,sw_out_arb,empty_vcs,total_wait,min_cred,max_cred,credit_sends
97428500,12,27,0,765.66,7000.00,1,1,21,95,2680753,0.0000,58381,57051,47,36751.52,0,4,28
97431500,1,53,0,634.62,6000.00,1,1,18,116,5095061,0.0000,82924,79637,59,38076.92,0,4,51
97432500,10,145,0,581.25,6350.00,3,3,0,144,9969867,0.0000,104433,99717,69,41850.00,1,4,41
97434500,15,25,0,443.75,5000.00,2,2,16,96,2197104,0.0000,57634,56347,46,21300.00,1,4,24
97436500,4,45,0,832.59,7055.56,2,2,19,118,4345841,0.0000,82091,79035,58,49955.56,1,4,42
97439500,8,44,0,713.33,6100.00,1,1,20,120,4372610,0.0000,82872,79521,59,42800.00,1,4,42
97447500,2,47,0,511.94,6650.00,1,1,17,120,4234233,0.0000,83104,79911,59,30716.67,1,4,46
97448500,0,31,0,650.69,7100.00,1,1,18,96,2642988,0.0000,58835,57471,47,31233.33,1,4,30
97451500,6,66,0,731.94,5650.00,0,0,20,142,7215945,0.0000,106773,101659,72,52700.00,1,4,61
97453500,5,56,0,459.49,6066.67,0,0,19,144,5953585,0.0000,105766,100928,72,33083.33,1,4,49
97462500,3,16,0,502.08,6000.00,1,1,12,96,1540132,0.0000,58346,57049,47,24100.00,1,4,16
97464500,9,54,0,506.48,4850.00,1,1,22,143,7374749,0.0000,106006,101050,71,36466.67,0,4,53
97468000,13,50,0,584.72,5000.00,0,0,17,120,4500578,0.0000,81964,78980,60,35083.33,1,4,48
97473500,11,34,0,408.19,4125.00,1,1,20,120,4005552,0.0000,81730,78554,59,24491.67,1,4,32
97475000,7,19,0,393.33,5000.00,1,1,9,120,1971933,0.0000,82087,78885,59,23600.00,1,4,19
97475500,14,50,0,647.50,6500.00,0,0,15,118,4285331,0.0000,82631,79383,60,38850.00,0,4,50
97478500,12,29,0,675.00,4100.00,0,0,15,96,2510918,0.0000,58411,57081,48,32400.00,1,4,30
97482000,1,35,0,530.69,6600.00,0,0,17,120,3504848,0.0000,82960,79672,60,31841.67,1,4,35
97482500,10,169,0,578.82,5575.00,1,1,0,144,9974760,0.0000,104490,99773,71,41675.00,1,4,61
97486500,4,36,0,537.69,6100.00,1,1,19,118,4189868,0.0000,82128,79072,59,32261.54,0,4,37
97486500,15,50,0,810.94,6000.00,1,1,17,96,3100591,0.0000,57685,56397,47,38925.00,1,4,50
97489500,8,38,0,565.83,5100.00,2,2,20,117,4215497,0.0000,82909,79556,58,33950.00,1,4,35
97498500,0,42,0,640.62,5100.00,0,1,12,93,3047126,0.0000,58878,57514,48,30750.00,1,4,43
97499500,2,30,0,521.67,6000.00,1,1,14,120,3356953,0.0000,83134,79941,59,31300.00,1,4,30
97502500,6,54,0,472.92,5350.00,1,1,24,144,6202698,0.0000,106826,101706,71,34050.00,1,4,47
97503500,5,47,0,495.83,5500.00,1,1,26,142,6561733,0.0000,105812,100974,71,35700.00,0,4,46
97512500,3,22,0,527.08,5100.00,1,1,12,96,1654781,0.0000,58368,57071,47,25300.00,1,4,22
97516500,9,64,0,574.65,5100.00,1,1,27,144,7884176,0.0000,106067,101108,71,41375.00,1,4,58
97523500,11,40,0,681.67,6000.00,1,2,21,114,4478759,0.0000,81770,78594,59,40900.00,0,4,40
97526500,7,30,0,484.17,6100.00,1,1,16,120,3550584,0.0000,82117,78915,59,29050.00,1,4,30
97527500,14,33,0,421.67,6100.00,1,1,22,120,4128807,0.0000,82663,79415,59,25300.00,1,4,32
97532000,1,26,0,366.67,3300.00,1,1,14,119,2868679,0.0000,82985,79697,59,22000.00,1,4,25
97532500,10,172,0,563.19,4000.00,1,2,0,141,9979879,0.0000,104562,99835,71,40550.00,1,4,62
97534500,13,42,0,564.17,6100.00,1,1,21,120,4108198,0.0000,82005,79020,59,33850.00,1,4,40
97535500,12,40,0,691.67,6700.00,2,2,11,96,1941310,0.0000,58442,57108,46,33200.00,1,4,27
97536500,4,28,0,413.75,4125.00,1,2,18,117,3637950,0.0000,82156,79100,59,24825.00,1,4,28
97536500,15,20,0,337.50,5600.00,1,1,14,96,1861477,0.0000,57705,56417,47,16200.00,1,4,20
97539500,8,38,0,638.33,5600.00,0,0,16,116,4058282,0.0000,82949,79595,60,38300.00,0,4,39
97548500,0,28,0,625.00,7100.00,0,0,16,96,2416138,0.0000,58906,57540,48,30000.00,1,4,26
97549500,2,51,0,548.61,5000.00,0,0,18,120,4957775,0.0000,83186,79986,60,32916.67,1,4,45
97554500,6,49,0,569.68,4100.00,1,1,21,144,5595378,0.0000,106875,101753,71,41016.67,1,4,47
97561500,5,37,0,345.37,4600.00,1,1,20,144,5756594,0.0000,105849,101011,71,24866.67,1,4,37
97562500,3,23,0,421.88,6350.00,0,0,12,96,1883724,0.0000,58392,57092,48,20250.00,1,4,21
97566500,9,96,0,763.96,6800.00,1,1,15,141,7990719,0.0000,106152,101188,71,55004.76,1,4,80
97574000,11,37,0,588.98,6000.00,1,1,28,120,5031244,0.0000,81807,78631,59,35338.89,1,4,37
97576500,7,27,0,540.83,5100.00,1,1,19,118,3551805,0.0000,82144,78942,59,32450.00,1,4,27
97577500,14,53,0,429.29,4600.00,1,1,20,118,4369218,0.0000,82716,79467,59,25757.14,1,4,52
97582500,10,175,0,564.53,4750.00,2,2,0,142,9986900,0.0000,104636,99907,70,40646.43,1,4,72
97583500,1,44,0,585.19,5100.00,1,1,16,120,4464376,0.0000,83029,79741,59,35111.11,1,4,44
97584500,13,43,0,523.89,5100.00,0,0,24,120,4979795,0.0000,82049,79064,60,31433.33,1,4,44
97586500,4,37,0,532.49,5142.86,0,1,19,117,4035149,0.0000,82194,79138,60,31949.68,1,4,38
97586500,15,21,0,389.58,4500.00,0,0,11,96,1636455,0.0000,57727,56439,48,18700.00,1,4,22
97589500,8,64,0,680.56,5500.00,2,2,29,117,6688560,0.0000,83011,79653,58,40833.33,0,4,58
97596500,12,44,0,639.58,6500.00,1,1,20,96,3313815,0.0000,58487,57153,47,30700.00,1,4,45
97599500,2,28,0,401.67,5400.00,2,2,17,120,3200013,0.0000,83212,80012,58,24100.00,1,4,26
97604500,6,30,0,383.33,4400.00,1,1,17,144,4579579,0.0000,106905,101783,71,27600.00,1,4,30
97605500,0,40,0,577.08,5800.00,1,1,19,96,3165825,0.0000,58945,57579,47,27700.00,1,4,39
97611500,5,50,0,557.41,4500.00,1,2,21,141,6365214,0.0000,105899,101060,71,40133.33,1,4,49
97613500,3,15,0,356.25,6000.00,0,0,13,96,1598803,0.0000,58407,57107,48,17100.00,1,4,15
97616500,9,49,0,550.87,5500.00,1,1,22,143,6781260,0.0000,106201,101236,71,39662.82,0,4,48
97624000,11,51,0,723.89,5700.00,1,1,20,119,5112589,0.0000,81856,78679,59,43433.33,1,4,48
97626500,7,53,0,600.58,5000.00,0,1,18,116,4500924,0.0000,82198,78987,60,36034.72,0,4,45
97627500,14,35,0,595.28,4500.00,1,2,17,117,3576725,0.0000,82751,79498,59,35716.67,1,4,31
97632500,10,152,0,427.08,3333.33,3,4,0,142,9992085,0.0000,104659,99930,69,30750.00,1,4,28
97636500,13,23,0,283.33,3100.00,1,1,16,120,2925795,0.0000,82071,79085,59,17000.00,1,4,21
97636500,4,36,0,601.67,6500.00,2,2,21,120,3957784,0.0000,82228,79171,58,36100.00,1,4,33
97637500,15,42,0,783.33,6000.00,0,0,26,96,3726381,0.0000,57769,56480,48,37600.00,1,4,41
97637500,1,45,0,528.89,4500.00,2,2,19,120,4785884,0.0000,83073,79785,58,31733.33,1,4,44
97639500,8,42,0,578.06,5900.00,1,1,20,117,4860039,0.0000,83053,79694,59,34683.33,0,4,41
97646500,12,27,0,344.44,6333.33,0,0,15,93,2401003,0.0000,58515,57181,48,16533.33,1,4,28
97649500,2,48,0,560.00,4100.00,1,1,16,118,4402030,0.0000,83261,80058,59,33600.00,1,4,46
97654500,6,50,0,479.17,3566.67,0,0,20,143,6617673,0.0000,106956,101834,72,34500.00,1,4,51
97655500,0,40,0,583.33,6100.00,1,1,19,96,2822431,0.0000,58985,57619,47,28000.00,1,4,40
97661500,5,51,0,469.91,4000.00,1,1,25,143,6873680,0.0000,105950,101111,71,33833.33,1,4,51
97663500,3,34,0,549.51,6176.47,1,1,24,94,3141821,0.0000,58440,57140,47,26376.47,1,4,33
97666500,9,43,0,454.17,4300.00,1,1,18,143,5164187,0.0000,106244,101279,71,32700.00,0,4,43
97674500,11,71,0,947.26,6100.00,1,1,20,120,6375976,0.0000,81927,78750,59,56835.71,1,4,71
97677500,14,25,0,332.22,5500.00,0,0,16,117,3180413,0.0000,82777,79524,60,19933.33,0,4,26
97679500,7,53,0,529.44,7100.00,1,1,25,120,4582718,0.0000,82250,79033,59,31766.67,1,4,46
97682500,10,243,0,401.33,4200.00,3,3,0,144,9995336,0.0000,104702,99973,69,28895.83,1,4,43
97686500,13,41,0,489.29,6000.00,3,3,20,118,4430040,0.0000,82110,79124,57,29357.14,1,4,39
97686500,4,57,0,725.00,6400.00,0,0,26,120,5781825,0.0000,82287,79230,60,43500.00,1,4,59
97687500,15,39,0,570.49,6100.00,1,1,19,94,2881444,0.0000,57807,56518,47,27383.33,1,4,38
97690500,8,49,0,723.33,7400.00,1,1,22,120,4783286,0.0000,83102,79742,59,43400.00,1,4,48
97690500,1,46,0,527.22,4400.00,1,1,23,120,4948424,0.0000,83120,79832,59,31633.33,1,4,47
97696500,12,25,0,425.00,8100.00,0,0,16,94,2287730,0.0000,58540,57206,48,20400.00,1,4,25
97699500,2,27,0,504.44,7400.00,1,1,20,120,3683285,0.0000,83288,80085,59,30266.67,1,4,27
97704500,6,74,0,720.70,6400.00,2,2,19,142,7537800,0.0000,107018,101895,70,51890.48,1,4,61
97711500,5,61,0,611.81,5300.00,0,0,17,144,6371597,0.0000,106012,101164,72,44050.00,1,4,53
97714500,3,26,0,431.68,6187.50,1,1,19,96,2571921,0.0000,58466,57166,47,20720.83,1,4,26
97716500,9,45,0,582.02,5000.00,0,1,19,141,5774260,0.0000,106290,101325,72,41905.56,1,4,46
97724500,11,50,0,628.89,6500.00,0,0,26,119,5514317,0.0000,81978,78800,60,37733.33,1,4,50
97727500,0,41,0,652.43,6166.67,2,2,24,96,3573690,0.0000,59025,57659,46,31316.67,1,4,40
97728500,14,38,0,396.67,4000.00,1,1,25,120,4693006,0.0000,82814,79561,59,23800.00,1,4,37
97732500,10,278,0,603.24,5950.00,2,2,0,142,10000688,0.0000,104779,100037,70,43433.33,1,4,64
97732500,7,40,0,625.56,6300.00,1,1,20,120,4347995,0.0000,82290,79072,59,37533.33,1,4,39
97736500,13,31,0,478.96,4100.00,1,1,19,120,3877930,0.0000,82143,79156,59,28737.50,1,4,32
97737500,15,34,0,554.51,4750.00,0,0,17,96,2826815,0.0000,57842,56553,48,26616.67,1,4,35
97737500,4,33,0,531.67,7100.00,0,0,20,120,3883139,0.0000,82320,79262,60,31900.00,1,4,32
97740500,1,24,0,415.83,5000.00,0,1,14,117,2954249,0.0000,83145,79857,60,24950.00,1,4,25
97741500,8,22,0,467.22,6100.00,1,1,17,120,3030653,0.0000,83124,79764,59,28033.33,1,4,22
97749500,2,39,0,495.56,5200.00,0,0,17,117,4565938,0.0000,83328,80125,60,29733.33,1,4,40
97753500,12,15,0,359.72,5100.00,1,1,13,96,1544747,0.0000,58554,57220,47,17266.67,1,4,14
97756500,6,49,0,496.01,4312.50,1,1,24,144,7032563,0.0000,107068,101944,71,35712.50,1,4,49
97761500,5,37,0,538.89,5500.00,1,2,13,141,4249627,0.0000,106048,101199,71,38800.00,1,4,35
97767500,9,45,0,600.46,6100.00,1,1,15,144,4763363,0.0000,106334,101369,71,43233.33,1,4,44
97775000,3,11,0,450.00,6000.00,1,1,6,96,914770,0.0000,58477,57177,47,21600.00,1,4,11
97776500,11,26,0,556.67,6000.00,2,2,19,120,3388948,0.0000,82002,78824,58,33400.00,1,4,24
97777500,0,22,0,550.00,7100.00,0,0,14,96,2076207,0.0000,59049,57683,48,26400.00,1,4,24
97780500,14,27,0,471.67,5100.00,1,1,16,120,3182984,0.0000,82841,79588,59,28300.00,1,4,27
97782500,10,170,0,513.43,4433.33,1,1,0,142,10006354,0.0000,104834,100089,71,36966.67,0,4,52
97782500,7,30,0,711.67,6000.00,0,1,13,117,3242603,0.0000,82321,79103,60,42700.00,1,4,31
97786500,13,22,0,370.00,4100.00,2,2,14,120,2691720,0.0000,82164,79177,58,22200.00,1,4,21
97788000,4,39,0,565.83,5100.00,0,0,24,120,4915545,0.0000,82359,79301,60,33950.00,1,4,39
97792500,8,35,0,506.11,6100.00,1,1,17,120,3590347,0.0000,83159,79798,59,30366.67,1,4,34
97793500,15,15,0,452.08,5000.00,1,1,9,96,1300899,0.0000,57856,56567,47,21700.00,1,4,14
97794500,1,12,0,408.33,5500.00,1,1,10,120,1677113,0.0000,83156,79868,59,24500.00,1,4,11
97799500,2,24,0,481.94,5000.00,1,1,10,117,2484168,0.0000,83351,80148,59,28916.67,0,4,23
97803500,12,17,0,400.00,7100.00,1,1,13,96,1659665,0.0000,58571,57237,47,19200.00,1,4,17
97806500,6,67,0,647.45,5100.00,1,1,22,141,7852103,0.0000,107135,102010,71,46616.67,1,4,66
97811500,5,82,0,694.68,5100.00,1,1,23,142,7794908,0.0000,106124,101267,71,50016.67,1,4,68
97817500,9,54,0,570.93,4500.00,1,1,23,142,7199291,0.0000,106388,101423,71,41107.14,1,4,54
97826500,11,39,0,673.33,5250.00,1,2,19,118,4336476,0.0000,82042,78864,59,40400.00,1,4,40
97827500,0,20,0,339.58,4100.00,0,0,11,93,1730779,0.0000,59069,57703,48,16300.00,0,4,20
97830500,3,34,0,760.07,6500.00,1,1,12,96,2173449,0.0000,58511,57208,47,36483.33,1,4,31
97832500,10,190,0,522.64,5400.00,1,1,0,141,10012040,0.0000,104923,100167,71,37630.00,0,4,78
97832500,7,34,0,572.78,5500.00,1,1,18,119,3639586,0.0000,82354,79136,59,34366.67,0,4,33
97833500,14,61,0,605.28,5800.00,1,1,14,120,4378999,0.0000,82901,79641,59,36316.67,1,4,53
97836500,13,26,0,347.50,3500.00,1,2,14,117,3009267,0.0000,82191,79204,59,20850.00,0,4,27
97838500,4,37,0,602.92,6500.00,1,1,22,120,4441926,0.0000,82395,79337,59,36175.00,1,4,36
97842500,8,56,0,730.24,5500.00,0,1,22,117,5667735,0.0000,83216,79854,60,43814.29,1,4,56
97844500,1,32,0,499.72,5000.00,0,0,14,117,3435032,0.0000,83189,79901,60,29983.33,0,4,33
97845500,15,43,0,675.00,6100.00,1,1,17,96,2716220,0.0000,57898,56604,47,32400.00,1,4,37
97852500,2,40,0,608.06,5100.00,1,1,20,120,4088484,0.0000,83391,80188,59,36483.33,1,4,40
97853500,12,25,0,601.04,6350.00,0,0,14,96,2061046,0.0000,58597,57262,48,28850.00,1,4,25
97856500,6,58,0,447.27,4100.00,1,1,26,141,7652722,0.0000,107193,102067,71,32203.43,0,4,57
97861500,5,53,0,544.68,5100.00,1,1,19,144,5976226,0.0000,106177,101319,71,39216.67,1,4,52
97867500,9,41,0,466.15,4600.00,2,2,19,142,5376500,0.0000,106428,101463,70,33562.50,1,4,40
97877500,0,21,0,472.92,5600.00,1,1,19,96,2250811,0.0000,59089,57723,47,22700.00,1,4,20
97880500,3,36,0,568.06,7500.00,1,1,18,96,2861331,0.0000,58547,57243,47,27266.67,1,4,35
97882500,10,191,0,570.14,4100.00,3,4,0,141,10019555,0.0000,104978,100221,69,41050.00,1,4,59
97882500,11,55,0,861.94,6500.00,1,1,18,120,5364699,0.0000,82097,78919,59,51716.67,1,4,55
97882500,7,46,0,573.06,7000.00,1,1,23,118,4828715,0.0000,82400,79179,59,34383.33,1,4,43
97883500,14,37,0,474.44,5000.00,0,0,21,120,4700016,0.0000,82939,79679,60,28466.67,1,4,38
97886500,13,45,0,572.78,4000.00,1,1,19,119,4278043,0.0000,82236,79240,59,34366.67,0,4,36
97888500,4,44,0,619.26,6100.00,3,3,18,117,4444043,0.0000,82436,79377,57,37155.56,0,4,40
97892500,8,37,0,677.63,5590.91,2,2,18,115,3753813,0.0000,83251,79889,58,40657.58,0,4,35
97894500,1,36,0,516.67,5000.00,0,0,13,120,3596319,0.0000,83225,79937,60,31000.00,1,4,36
97896500,15,19,0,536.46,6000.00,1,1,10,96,1585218,0.0000,57917,56623,47,25750.00,1,4,19
97904500,12,41,0,730.21,6150.00,1,1,18,96,2921359,0.0000,58637,57301,47,35050.00,1,4,39
97905500,2,43,0,565.00,5100.00,2,2,16,120,3689429,0.0000,83432,80223,58,33900.00,1,4,35
97909500,6,49,0,447.65,4100.00,1,1,16,144,5717187,0.0000,107242,102114,71,32230.77,1,4,47
97911500,5,51,0,537.96,3500.00,1,1,22,143,6283412,0.0000,106228,101367,71,38733.33,1,4,48
97918500,9,43,0,578.01,4500.00,1,1,24,144,6596672,0.0000,106472,101507,71,41616.67,1,4,44
97927500,0,37,0,642.36,6000.00,1,1,14,96,2367457,0.0000,59126,57757,47,30833.33,1,4,34
97932500,10,198,0,707.41,5500.00,1,1,0,144,10025131,0.0000,105040,100282,71,50933.33,1,4,61
97933500,7,28,0,486.04,5000.00,1,1,16,120,3326118,0.0000,82428,79207,59,29162.50,1,4,28
97934500,11,47,0,627.78,5100.00,1,1,25,120,5289273,0.0000,82144,78965,59,37666.67,1,4,46
97934500,3,35,0,597.22,5000.00,1,1,24,96,3263851,0.0000,58582,57278,47,28666.67,1,4,35
97935500,14,20,0,411.67,5000.00,1,1,16,120,2709442,0.0000,82958,79698,59,24700.00,1,4,19
97936500,13,33,0,425.83,4850.00,1,1,21,119,4200650,0.0000,82269,79273,59,25550.00,1,4,33
97938500,4,59,0,729.18,5909.09,1,1,16,118,4685100,0.0000,82495,79431,59,43750.76,1,4,54
97943000,8,40,0,656.11,5100.00,0,0,22,120,4794739,0.0000,83293,79931,60,39366.67,1,4,42
97944500,1,43,0,589.17,5900.00,2,2,13,117,3678082,0.0000,83266,79977,58,35350.00,1,4,40
97946500,15,24,0,557.74,5571.43,3,3,16,94,2152123,0.0000,57939,56645,45,26771.43,1,4,22
97955500,2,39,0,435.42,4100.00,0,0,22,120,4654171,0.0000,83473,80263,60,26125.00,1,4,40
97959500,6,65,0,739.12,6400.00,2,3,23,141,7558497,0.0000,107304,102174,70,53216.67,1,4,60
97960500,12,19,0,438.19,5500.00,1,1,13,96,1833970,0.0000,58656,57320,47,21033.33,1,4,19
97961500,5,71,0,560.19,4500.00,0,0,19,141,6895033,0.0000,106300,101424,72,40333.33,1,4,57
97968500,9,45,0,518.63,4500.00,1,1,14,144,4974987,0.0000,106517,101550,71,37341.67,1,4,43
97978500,0,26,0,484.38,5650.00,1,1,13,96,1964227,0.0000,59152,57783,47,23250.00,1,4,26
97982500,10,163,0,662.04,5350.00,1,1,0,143,10031367,0.0000,105103,100343,71,47666.67,0,4,61
97983500,7,52,0,504.58,5541.67,1,1,20,118,5150225,0.0000,82480,79258,59,30275.00,1,4,51
97984500,3,51,0,628.12,4500.00,0,0,18,94,3839397,0.0000,58634,57330,48,30150.00,1,4,52
97985500,14,41,0,562.50,5100.00,0,1,21,117,4862946,0.0000,83000,79740,60,33750.00,1,4,42
97986000,11,60,0,767.22,6600.00,0,0,19,120,5371829,0.0000,82205,79026,60,46033.33,1,4,61
97987500,13,38,0,665.83,5300.00,0,0,19,120,4440449,0.0000,82308,79311,60,39950.00,1,4,38
97988500,4,37,0,521.39,6650.00,1,1,22,120,4369763,0.0000,82532,79468,59,31283.33,1,4,37
97993000,8,46,0,659.17,8000.00,1,1,14,118,3917645,0.0000,83338,79971,59,39550.00,1,4,40
97995500,1,55,0,573.89,6500.00,2,2,22,120,4960171,0.0000,83314,80024,58,34433.33,1,4,47
97996500,15,37,0,809.62,8100.00,0,0,24,96,3343398,0.0000,57979,56685,48,38861.54,1,4,40
98005500,2,52,0,618.95,5800.00,0,1,21,117,5379455,0.0000,83525,80314,60,37136.84,1,4,51
98009500,6,74,0,720.14,6666.67,1,1,22,143,7461287,0.0000,107378,102243,71,51850.00,0,4,69
98011500,5,35,0,488.89,4900.00,2,3,22,140,5173414,0.0000,106333,101457,70,35200.00,1,4,33
98011500,12,23,0,389.58,4600.00,1,1,20,96,2465296,0.0000,58679,57343,47,18700.00,1,4,23
98018500,9,48,0,588.19,6300.00,1,1,14,144,5484912,0.0000,106565,101597,71,42350.00,1,4,47
98029500,0,37,0,820.31,7100.00,0,0,24,96,3526017,0.0000,59190,57821,48,39375.00,1,4,38
98032500,10,166,0,553.47,5900.00,1,1,0,143,10037049,0.0000,105167,100400,71,39850.00,1,4,57
98033500,7,49,0,640.56,6250.00,0,0,26,119,5312077,0.0000,82530,79308,60,38433.33,0,4,50
98036000,14,46,0,606.11,7100.00,0,0,24,120,5184586,0.0000,83046,79786,60,36366.67,1,4,46
98036000,11,41,0,507.15,5000.00,1,1,18,119,3794359,0.0000,82245,79066,59,30429.17,1,4,40
98037500,3,27,0,627.43,5400.00,1,1,16,96,2179054,0.0000,58660,57355,47,30116.67,1,4,25
98038500,13,57,0,544.72,7300.00,1,1,23,120,5077561,0.0000,82364,79367,59,32683.33,1,4,56
98041500,4,40,0,650.56,6433.33,1,1,23,120,4610230,0.0000,82572,79504,59,39033.33,1,4,36
98045500,8,40,0,583.03,5681.82,1,1,24,120,4799513,0.0000,83378,80010,59,34981.82,1,4,39
98045500,1,55,0,700.83,5100.00,0,0,17,120,4082452,0.0000,83371,80069,60,42050.00,1,4,45
98046500,15,46,0,812.50,7000.00,1,1,21,95,3345819,0.0000,58024,56730,47,39000.00,0,4,45
98055500,2,41,0,675.69,5950.00,0,0,19,119,4418427,0.0000,83566,80355,60,40541.67,0,4,41
98061500,5,59,0,663.66,6000.00,2,2,23,142,7510261,0.0000,106392,101516,70,47783.33,1,4,59
98063500,12,41,0,610.07,4100.00,1,1,21,96,3212622,0.0000,58720,57384,47,29283.33,1,4,41
98064500,6,95,0,684.84,5800.00,1,1,23,144,8592399,0.0000,107467,102327,71,49308.33,1,4,84
98068500,9,36,0,390.28,4300.00,1,1,16,143,5080795,0.0000,106601,101633,71,28100.00,0,4,36
98079500,0,25,0,738.54,8100.00,0,1,16,93,2313322,0.0000,59215,57846,48,35450.00,1,4,25
98082500,10,178,0,699.07,7900.00,2,2,0,139,10042215,0.0000,105231,100455,70,50333.33,0,4,55
98083500,7,39,0,485.97,6100.00,1,1,19,116,3886996,0.0000,82568,79345,59,29158.33,1,4,37
98086000,11,38,0,513.29,5333.33,0,0,20,119,4428820,0.0000,82284,79105,60,30797.62,0,4,39
98086500,14,60,0,568.61,4666.67,1,1,15,119,3910773,0.0000,83100,79833,59,34116.67,0,4,47
98087500,3,18,0,331.94,5100.00,1,1,11,96,1491486,0.0000,58678,57372,47,15933.33,1,4,17
98088500,13,54,0,635.00,5100.00,0,0,23,118,5478073,0.0000,82417,79419,60,38100.00,0,4,52
98091500,4,62,0,854.17,5700.00,0,0,20,119,5806217,0.0000,82635,79566,60,51250.00,0,4,62
98095500,1,61,0,665.88,5000.00,1,2,19,117,5847038,0.0000,83431,80129,59,39952.63,1,4,60
98095500,8,38,0,605.28,5000.00,0,0,15,117,4241514,0.0000,83417,80049,60,36316.67,0,4,39
98099500,15,24,0,488.89,5666.67,2,2,15,96,2099479,0.0000,58047,56753,46,23466.67,1,4,23
98107500,2,58,0,601.67,4600.00,1,1,18,120,4823061,0.0000,83623,80412,59,36100.00,1,4,57
98114000,12,41,0,651.04,5750.00,0,0,29,96,3961006,0.0000,58762,57426,48,31250.00,1,4,42
98114500,5,33,0,450.46,5100.00,1,1,25,144,5685945,0.0000,106426,101550,71,32433.33,1,4,34
98115500,6,41,0,516.67,4100.00,0,0,20,144,5833830,0.0000,107509,102366,72,37200.00,1,4,39
98118500,9,42,0,586.11,6100.00,0,0,22,144,6201026,0.0000,106644,101676,72,42200.00,1,4,43
98130500,0,34,0,653.91,5187.50,1,1,20,96,2951058,0.0000,59248,57878,47,31387.50,1,4,32
98132500,10,135,0,373.38,3500.00,2,2,0,144,10047506,0.0000,105266,100489,70,26883.33,1,4,34
98133500,7,39,0,686.11,5700.00,0,0,24,120,4920742,0.0000,82608,79385,60,41166.67,1,4,40
98136500,11,33,0,581.67,5000.00,0,0,21,120,4193472,0.0000,82317,79138,60,34900.00,1,4,33
98138500,14,18,0,376.67,4500.00,1,1,14,120,2395261,0.0000,83118,79851,59,22600.00,1,4,18
98138500,13,20,0,368.33,5000.00,1,1,15,120,2621146,0.0000,82436,79437,59,22100.00,1,4,18
98139500,3,37,0,725.00,8100.00,1,1,20,96,3041843,0.0000,58715,57409,47,34800.00,1,4,37
98143500,4,24,0,526.67,5500.00,1,1,16,120,3103547,0.0000,82658,79589,59,31600.00,1,4,23
98146500,1,21,0,428.79,6000.00,1,1,16,120,2885050,0.0000,83452,80150,59,25727.27,1,4,21
98148500,8,24,0,538.33,6500.00,1,1,19,120,3282497,0.0000,83440,80072,59,32300.00,1,4,23
98157500,2,43,0,535.00,4800.00,0,0,22,120,4584738,0.0000,83667,80456,60,32100.00,1,4,44
98164500,5,73,0,743.98,5000.00,2,3,16,138,6196094,0.0000,106491,101605,70,53566.67,0,4,55
98165500,12,16,0,409.38,3750.00,1,1,9,96,1320990,0.0000,58777,57441,47,19650.00,1,4,15
98168500,9,46,0,637.50,5000.00,1,1,17,144,5288117,0.0000,106689,101717,71,45900.00,1,4,41
98169500,15,37,0,756.25,5600.00,1,1,20,96,3122523,0.0000,58085,56790,47,36300.00,1,4,37
98173500,6,56,0,643.06,6200.00,2,2,19,144,6757979,0.0000,107563,102420,70,46300.00,1,4,54
98180500,0,22,0,444.79,5000.00,1,1,15,93,2084002,0.0000,59270,57900,47,21350.00,0,4,22
98182500,10,140,0,643.98,5200.00,1,1,0,141,10050403,0.0000,105305,100527,71,46366.67,1,4,38
98183500,7,37,0,474.72,5600.00,1,1,17,120,3652575,0.0000,82643,79419,59,28483.33,1,4,34
98186500,11,54,0,683.89,6900.00,2,2,18,120,4274708,0.0000,82364,79178,58,41033.33,1,4,40
98188500,14,27,0,442.50,6100.00,0,0,15,118,3274495,0.0000,83146,79879,60,26550.00,1,4,28
98189500,13,31,0,539.17,6000.00,1,1,21,120,3893202,0.0000,82467,79466,59,32350.00,1,4,29
98189500,3,20,0,330.21,4100.00,0,1,13,93,1894854,0.0000,58736,57430,48,15850.00,1,4,21
98193500,4,24,0,489.44,4000.00,1,1,13,120,2786091,0.0000,82682,79613,59,29366.67,1,4,24
98197500,1,59,0,640.83,4750.00,1,1,24,120,6013568,0.0000,83511,80208,59,38450.00,1,4,58
98198500,8,21,0,329.17,3500.00,1,1,11,117,2322429,0.0000,83461,80093,59,19750.00,0,4,21
98207500,2,38,0,380.00,6100.00,1,1,22,119,4587112,0.0000,83704,80493,59,22800.00,0,4,37
98214500,5,46,0,523.84,4666.67,1,1,23,144,6097819,0.0000,106538,101651,71,37716.67,1,4,46
98219500,15,28,0,659.38,5500.00,0,1,12,93,2215349,0.0000,58114,56818,48,31650.00,1,4,28
98222500,12,14,0,279.86,5000.00,1,1,12,96,1493669,0.0000,58791,57455,47,13433.33,1,4,14
98223500,6,62,0,626.29,5100.00,2,2,24,140,6966877,0.0000,107625,102481,70,45092.86,1,4,61
98224500,9,68,0,681.48,6500.00,1,1,19,144,6613361,0.0000,106754,101766,71,49066.67,1,4,49
98232500,10,141,0,405.79,4100.00,1,1,0,144,10054688,0.0000,105346,100568,71,29216.67,1,4,41
98233500,7,76,0,560.42,5700.00,1,1,16,120,5323197,0.0000,82710,79476,59,33625.00,1,4,57
