tick,router_id,flit_in,flit_out,avg_wait,max_wait,buffer_occ,active_vcs,stalls,credits,crossbar,io_ratio,sw_in_arb,sw_out_arb,empty_vcs,total_wait,min_cred,max_cred,credit_sends
81396500,15,38,0,542.36,5000.00,0,0,20,93,2610866,0.0000,47703,46641,48,26033.33,1,4,39
81402500,4,39,0,645.00,6000.00,1,1,19,120,3465005,0.0000,67952,65393,59,38700.00,1,4,36
81406500,9,45,0,448.61,4400.00,1,1,23,144,4914444,0.0000,85812,81926,71,32300.00,1,4,42
81416500,8,53,0,667.22,5400.00,0,0,18,120,4110566,0.0000,67888,65272,60,40033.33,1,4,51
81416500,13,24,0,466.67,5100.00,1,1,14,119,2174104,0.0000,68411,65891,59,28000.00,0,4,26
81416500,14,30,0,487.22,6100.00,3,3,14,118,2448333,0.0000,67078,64441,57,29233.33,0,4,25
81419500,10,576,0,461.57,5000.00,6,6,0,143,7092551,0.0000,73786,70945,66,33233.33,1,4,44
81424500,3,33,0,479.86,6000.00,1,1,16,96,1928994,0.0000,48153,47064,47,23033.33,1,4,33
81425500,0,33,0,618.75,5200.00,1,1,14,93,2051204,0.0000,48828,47718,47,29700.00,1,4,33
81425500,7,39,0,554.44,5300.00,1,1,16,118,3235426,0.0000,67324,64726,59,33266.67,1,4,36
81427500,6,58,0,570.83,5700.00,0,0,23,142,5648857,0.0000,85831,81900,72,41100.00,0,4,58
81436500,2,63,0,751.11,7300.00,1,1,21,120,4120171,0.0000,67956,65429,59,45066.67,1,4,55
81438500,11,42,0,562.22,4833.33,1,1,20,115,3486487,0.0000,65701,63412,59,33733.33,0,4,41
81444000,1,36,0,450.00,3100.00,0,0,14,116,2842644,0.0000,68868,66125,60,27000.00,0,4,34
81445000,12,22,0,431.25,6400.00,0,0,17,96,1843941,0.0000,48316,47291,48,20700.00,1,4,22
81445500,5,75,0,459.01,4055.56,3,4,20,138,5370523,0.0000,87887,83951,69,33048.96,0,4,62
81447500,15,26,0,536.81,5100.00,1,1,16,96,1819504,0.0000,47728,46666,47,25766.67,1,4,25
81452500,4,63,0,765.83,6250.00,0,0,22,120,4645453,0.0000,68016,65456,60,45950.00,1,4,63
81456500,9,59,0,655.56,5500.00,1,1,20,144,5327028,0.0000,85871,81985,71,47200.00,1,4,59
81466500,14,51,0,545.42,5100.00,1,1,20,119,3932423,0.0000,67126,64486,59,32725.00,0,4,45
81466500,8,33,0,563.33,7400.00,0,0,19,118,3395027,0.0000,67921,65305,60,33800.00,1,4,33
81467500,13,46,0,475.83,5400.00,1,1,24,120,4152622,0.0000,68457,65937,59,28550.00,1,4,46
81469500,10,693,0,664.24,5125.00,6,6,0,144,7097804,0.0000,73844,71003,66,47825.00,1,4,78
81475500,0,30,0,549.31,5000.00,1,1,22,96,2434417,0.0000,48858,47748,47,26366.67,1,4,30
81477500,6,86,0,572.22,4450.00,0,0,23,144,6145384,0.0000,85913,81971,72,41200.00,1,4,71
81477500,7,36,0,641.39,5000.00,1,1,20,120,3366765,0.0000,67360,64761,59,38483.33,1,4,35
81479500,3,24,0,643.06,5100.00,1,1,16,96,1788963,0.0000,48177,47088,47,30866.67,1,4,24
81489500,11,50,0,619.17,5500.00,1,1,21,120,3806144,0.0000,65751,63456,59,37150.00,1,4,44
81491500,2,60,0,552.22,5966.67,1,1,20,120,4778543,0.0000,68016,65486,59,33133.33,1,4,57
81494000,1,48,0,411.81,4000.00,1,1,24,116,4167125,0.0000,68913,66169,59,24708.33,0,4,44
81495500,5,53,0,670.16,7833.33,3,3,18,142,4786590,0.0000,87932,83995,69,48251.52,0,4,44
81498500,15,35,0,519.79,4500.00,0,0,18,96,2381003,0.0000,47764,46702,48,24950.00,1,4,36
81499500,12,23,0,368.40,6000.00,2,2,14,96,1655588,0.0000,48337,47312,46,17683.33,1,4,21
81503500,4,48,0,693.33,6900.00,1,1,19,120,3994132,0.0000,68061,65498,59,41600.00,1,4,42
81506500,9,33,0,326.85,5166.67,1,1,17,144,3854126,0.0000,85904,82018,71,23533.33,1,4,33
81516500,14,44,0,681.11,5100.00,2,2,25,118,4064038,0.0000,67169,64529,58,40866.67,1,4,43
81516500,8,33,0,435.00,7300.00,1,1,21,120,3462064,0.0000,67953,65337,59,26100.00,1,4,32
81517500,13,33,0,514.44,6100.00,2,3,15,115,2769991,0.0000,68489,65968,58,30866.67,1,4,31
81519500,10,753,0,431.87,3944.44,8,9,0,140,7101708,0.0000,73879,71034,64,31094.44,0,4,46
81525500,0,27,0,331.94,3300.00,0,0,16,96,2053822,0.0000,48886,47776,48,15933.33,1,4,28
81527500,7,61,0,483.89,5714.29,2,2,24,117,4794228,0.0000,67420,64814,58,29033.52,1,4,53
81529500,3,30,0,575.00,6100.00,0,0,14,96,1837129,0.0000,48208,47119,48,27600.00,1,4,31
81529500,6,51,0,619.44,6400.00,1,1,23,144,5411924,0.0000,85963,82020,71,44600.00,1,4,49
81540500,11,43,0,696.94,6300.00,0,0,24,120,4062718,0.0000,65795,63499,60,41816.67,1,4,43
81541500,2,39,0,464.17,6250.00,1,1,17,120,3013240,0.0000,68055,65525,59,27850.00,1,4,39
81544000,1,42,0,514.56,4100.00,1,1,19,118,3772873,0.0000,68955,66211,59,30873.81,1,4,42
81545500,5,44,0,440.31,3857.14,3,3,22,141,4789156,0.0000,87976,84039,69,31702.60,0,4,44
81548500,15,45,0,597.92,6700.00,0,0,20,94,2943663,0.0000,47809,46747,48,28700.00,1,4,45
81549500,12,36,0,608.33,6100.00,0,0,12,95,1987950,0.0000,48375,47348,48,29200.00,0,4,36
81553500,4,30,0,546.90,4571.43,2,2,19,116,3013563,0.0000,68090,65527,58,32814.29,1,4,29
81556500,9,43,0,516.20,5100.00,1,1,14,142,3938010,0.0000,85947,82060,71,37166.67,1,4,42
81567000,14,63,0,696.67,6250.00,0,0,25,120,4907153,0.0000,67234,64593,60,41800.00,1,4,64
81567500,13,51,0,585.96,4600.00,1,2,19,117,4091757,0.0000,68541,66019,59,35157.69,1,4,51
81567500,8,32,0,516.67,5600.00,3,3,21,120,3202297,0.0000,67983,65367,57,31000.00,1,4,30
81569500,10,648,0,547.31,6272.73,8,8,0,141,7105882,0.0000,73923,71078,64,39406.06,1,4,44
81576000,0,49,0,623.86,4700.00,1,1,20,95,3011479,0.0000,48934,47824,47,29945.45,1,4,48
81579000,7,28,0,711.79,8500.00,0,0,17,120,2657926,0.0000,67450,64841,60,42707.14,1,4,27
81579500,6,46,0,566.90,5350.00,0,0,18,142,4758445,0.0000,86010,82064,72,40816.67,0,4,44
81580500,3,22,0,484.72,4500.00,1,1,19,96,1885207,0.0000,48229,47140,47,23266.67,1,4,21
81590500,11,17,0,364.17,4750.00,1,1,13,120,1778211,0.0000,65811,63515,59,21850.00,1,4,16
81593500,2,71,0,678.19,5000.00,1,1,22,120,4916758,0.0000,68117,65584,59,40691.67,1,4,59
81598500,15,19,0,316.67,4000.00,0,0,13,95,1402714,0.0000,47828,46766,48,15200.00,0,4,19
81599500,5,62,0,853.17,6800.00,1,1,17,144,5801125,0.0000,88040,84103,71,61428.21,1,4,64
81603000,1,103,0,835.28,6100.00,1,1,18,120,4902979,0.0000,69047,66292,59,50116.67,1,4,81
81605500,12,41,0,614.93,7800.00,1,1,18,96,2320832,0.0000,48415,47379,47,29516.67,1,4,31
81606500,4,35,0,647.09,6192.31,1,1,20,120,3211840,0.0000,68126,65563,59,38825.64,1,4,36
81606500,9,44,0,608.56,6200.00,1,1,18,144,4678830,0.0000,85991,82104,71,43816.67,1,4,44
81617500,8,37,0,626.11,7650.00,1,1,20,117,3530877,0.0000,68022,65405,59,37566.67,0,4,38
81617500,13,39,0,706.25,6200.00,1,1,20,120,3698174,0.0000,68580,66058,59,42375.00,1,4,39
81619500,10,624,0,464.81,3700.00,6,6,0,143,7108984,0.0000,73949,71104,66,33466.67,0,4,26
81619500,14,40,0,594.44,7300.00,1,1,19,120,3295145,0.0000,67273,64627,59,35666.67,1,4,34
81626000,0,41,0,682.18,5944.44,0,0,15,96,2344579,0.0000,48976,47866,48,32744.44,1,4,42
81629000,7,58,0,689.17,6400.00,0,0,21,118,4475812,0.0000,67508,64897,60,41350.00,1,4,56
81629500,6,69,0,591.90,4100.00,0,1,18,139,6074818,0.0000,86079,82130,72,42616.67,0,4,66
81631500,3,34,0,537.50,5700.00,1,1,18,96,2357945,0.0000,48263,47174,47,25800.00,1,4,34
81640500,11,31,0,665.83,5500.00,1,1,19,118,3113026,0.0000,65842,63546,59,39950.00,1,4,31
81643500,2,51,0,513.33,4700.00,1,1,17,118,3477288,0.0000,68166,65630,59,30800.00,1,4,46
81648500,15,28,0,552.78,6833.33,1,2,19,94,2105066,0.0000,47855,46793,47,26533.33,1,4,27
81649500,5,105,0,841.90,5600.00,0,0,20,144,6479195,0.0000,88128,84181,72,60616.67,1,4,78
81653000,1,59,0,684.17,5850.00,1,1,20,117,4576411,0.0000,69106,66351,59,41050.00,1,4,59
81656500,9,61,0,583.91,6075.00,0,0,22,144,5913663,0.0000,86053,82164,72,42041.67,1,4,60
81656500,4,49,0,600.56,5900.00,0,0,20,120,3869738,0.0000,68173,65609,60,36033.33,1,4,46
81667500,8,36,0,602.78,6100.00,0,0,22,118,3860009,0.0000,68059,65442,60,36166.67,1,4,37
81668000,13,47,0,623.33,6100.00,0,0,21,120,4031223,0.0000,68628,66106,60,37400.00,1,4,48
81669500,10,580,0,539.58,4250.00,5,5,0,144,7112451,0.0000,73985,71139,67,38850.00,1,4,35
81669500,14,27,0,524.17,5000.00,1,1,13,118,2456386,0.0000,67300,64654,59,31450.00,1,4,27
81673500,12,25,0,441.67,5000.00,1,1,14,96,1848310,0.0000,48440,47404,47,21200.00,1,4,25
81676000,0,42,0,566.29,5000.00,1,1,17,94,2585857,0.0000,49017,47907,47,27181.82,0,4,41
81679500,7,62,0,671.67,5400.00,1,1,23,120,4155214,0.0000,67569,64952,59,40300.00,1,4,55
81680500,6,57,0,592.36,5100.00,1,1,24,144,5422093,0.0000,86135,82183,71,42650.00,1,4,53
81690500,11,52,0,787.78,6700.00,0,0,17,118,4005207,0.0000,65895,63598,60,47266.67,1,4,52
81694500,2,46,0,490.28,4500.00,2,2,22,120,4070635,0.0000,68211,65675,58,29416.67,1,4,45
81698500,3,26,0,443.75,5000.00,1,1,22,96,2265046,0.0000,48289,47200,47,21300.00,1,4,26
81699500,5,45,0,540.97,4100.00,1,1,23,143,4799632,0.0000,88172,84224,71,38950.00,0,4,43
81704500,1,49,0,605.00,4500.00,1,1,22,120,4314551,0.0000,69155,66399,59,36300.00,1,4,48
81705500,15,16,0,452.98,7642.86,1,1,13,96,1310443,0.0000,47871,46809,47,21742.86,1,4,16
81706500,4,39,0,452.96,5100.00,1,2,17,117,3412587,0.0000,68211,65647,59,27177.78,1,4,38
81707000,9,38,0,390.97,4100.00,0,0,18,144,4026902,0.0000,86091,82202,72,28150.00,1,4,38
81717500,8,29,0,491.67,5100.00,0,0,18,120,2880048,0.0000,68088,65471,60,29500.00,1,4,29
81718000,13,45,0,505.83,3750.00,1,1,16,117,3438644,0.0000,68672,66145,59,30350.00,1,4,39
81719500,10,633,0,566.20,5700.00,7,7,0,142,7116182,0.0000,74034,71188,65,40766.67,1,4,54
81719500,14,53,0,675.37,5500.00,1,2,21,116,4204180,0.0000,67353,64707,59,40522.22,1,4,53
81723500,12,50,0,661.46,5700.00,1,1,21,96,2892989,0.0000,48486,47444,47,31750.00,1,4,40
81726500,0,27,0,596.35,6625.00,1,1,19,96,2156469,0.0000,49044,47933,47,28625.00,1,4,26
81729500,7,35,0,523.89,6600.00,0,0,20,117,3508340,0.0000,67605,64988,60,31433.33,0,4,36
81730500,6,46,0,553.70,4166.67,0,0,22,142,5261195,0.0000,86182,82229,72,39866.67,1,4,46
81741500,11,62,0,791.67,6000.00,1,1,26,120,4389970,0.0000,65951,63652,59,47500.00,1,4,54
81745500,2,42,0,681.67,5100.00,0,0,16,120,3613323,0.0000,68255,65718,60,40900.00,1,4,43
81748500,3,28,0,759.03,8400.00,0,0,13,94,1794176,0.0000,48318,47229,48,36433.33,0,4,29
81749500,5,26,0,308.26,3944.44,2,3,12,141,2864049,0.0000,88197,84249,70,22194.44,1,4,25
81754500,1,32,0,537.50,5400.00,0,0,19,119,3254334,0.0000,69188,66431,60,32250.00,1,4,32
81755500,15,44,0,714.35,6222.22,1,2,13,91,2388491,0.0000,47915,46853,47,34288.89,1,4,44
81757000,4,28,0,584.44,5100.00,0,0,16,118,2757726,0.0000,68240,65676,60,35066.67,1,4,29
81757000,9,56,0,560.42,4500.00,1,1,16,142,4933597,0.0000,86146,82256,71,40350.00,1,4,54
81767500,8,52,0,634.58,6100.00,1,1,16,118,3405747,0.0000,68139,65522,59,38075.00,1,4,51
81769500,10,726,0,556.71,4300.00,8,8,0,144,7121196,0.0000,74083,71237,64,40083.33,1,4,64
81770500,13,45,0,532.64,6000.00,1,1,23,120,4301044,0.0000,68717,66190,59,31958.33,1,4,45
81773500,14,51,0,529.44,4100.00,1,1,18,120,4337171,0.0000,67404,64756,59,31766.67,1,4,49
81773500,12,28,0,485.42,7100.00,1,1,17,96,1945837,0.0000,48514,47472,47,23300.00,1,4,28
81776500,0,26,0,720.83,5400.00,1,1,14,96,1821935,0.0000,49070,47957,47,34600.00,1,4,24
81780500,7,57,0,640.00,7650.00,0,0,18,120,4225949,0.0000,67662,65039,60,38400.00,1,4,51
81780500,6,42,0,469.44,4600.00,1,1,20,144,4606008,0.0000,86223,82270,71,33800.00,1,4,41
81791500,11,54,0,811.67,6400.00,0,0,21,120,4202821,0.0000,66006,63703,60,48700.00,1,4,51
81795500,2,42,0,545.83,4000.00,1,2,17,117,3352594,0.0000,68296,65758,59,32750.00,0,4,40
81799500,5,52,0,753.70,6400.00,0,0,16,144,4550816,0.0000,88251,84293,72,54266.67,1,4,44
81803500,3,85,0,1166.67,8900.00,1,1,13,96,2788116,0.0000,48379,47280,47,56000.00,1,4,51
81806500,15,41,0,469.68,5444.44,1,1,19,96,2343522,0.0000,47956,46885,47,22544.44,1,4,32
81806500,1,49,0,461.67,4600.00,1,1,17,120,3654838,0.0000,69230,66472,59,27700.00,1,4,41
81807500,4,25,0,389.44,6200.00,1,1,18,119,2693208,0.0000,68264,65700,59,23366.67,0,4,24
81807500,9,47,0,606.71,6450.00,1,1,19,144,4854508,0.0000,86193,82301,71,43683.33,1,4,45
81817500,8,34,0,611.07,5250.00,1,1,20,119,3211428,0.0000,68173,65556,59,36664.10,1,4,34
81819500,10,754,0,528.24,5900.00,10,10,0,142,7125200,0.0000,74121,71273,62,38033.33,0,4,51
81820500,13,87,0,749.72,5200.00,0,0,15,119,5033761,0.0000,68800,66268,60,44983.33,1,4,78
81824500,12,46,0,534.72,4666.67,0,0,17,96,2754841,0.0000,48561,47519,48,25666.67,1,4,47
81824500,14,65,0,690.50,7900.00,1,1,23,120,4599836,0.0000,67469,64815,59,41430.00,1,4,59
81826500,0,12,0,377.78,5000.00,0,0,9,96,1055211,0.0000,49083,47970,48,18133.33,1,4,13
81830500,6,57,0,559.72,4300.00,1,1,23,144,5513852,0.0000,86280,82320,71,40300.00,1,4,50
81830500,7,38,0,578.89,7100.00,1,1,18,120,3383079,0.0000,67699,65074,59,34733.33,1,4,35
81841500,11,29,0,600.83,7100.00,1,1,18,120,2803579,0.0000,66034,63730,59,36050.00,1,4,27
81845500,2,48,0,602.36,4625.00,1,1,22,120,4341671,0.0000,68344,65805,59,36141.67,1,4,47
81850500,5,29,0,372.22,3100.00,1,1,19,144,3793845,0.0000,88279,84320,71,26800.00,1,4,27
81856500,1,42,0,501.67,4000.00,1,1,23,120,4056140,0.0000,69272,66514,59,30100.00,1,4,42
81856500,15,37,0,803.12,8100.00,1,1,15,93,2110658,0.0000,47993,46922,47,38550.00,0,4,37
81856500,3,31,0,567.36,5600.00,1,1,16,96,1986519,0.0000,48410,47311,47,27233.33,1,4,31
81857500,9,48,0,586.57,5100.00,0,0,13,140,4198485,0.0000,86242,82348,72,42233.33,0,4,47
81857500,4,39,0,551.11,5900.00,1,1,21,120,3614547,0.0000,68303,65739,59,33066.67,1,4,39
81867500,8,33,0,687.88,6714.29,0,0,16,120,2950769,0.0000,68207,65588,60,41272.62,1,4,32
81869500,10,772,0,522.22,5000.00,8,8,0,144,7129326,0.0000,74169,71321,64,37600.00,1,4,58
81870500,13,32,0,448.06,4000.00,1,1,19,119,3314200,0.0000,68831,66299,59,26883.33,1,4,31
81874500,14,60,0,546.11,5100.00,1,1,16,120,3501262,0.0000,67527,64859,59,32766.67,1,4,44
81874500,12,28,0,601.74,6100.00,0,0,18,96,2186540,0.0000,48589,47547,48,28883.33,1,4,28
81877000,0,56,0,688.89,7800.00,0,0,17,96,2879746,0.0000,49139,48018,48,33066.67,1,4,48
81880500,6,52,0,489.35,3850.00,0,1,23,141,5105582,0.0000,86333,82372,72,35233.33,1,4,52
81880500,7,50,0,725.74,6100.00,1,2,20,117,4296607,0.0000,67749,65123,59,43544.44,1,4,49
81891500,11,36,0,785.00,6000.00,0,0,13,117,2996222,0.0000,66071,63767,60,47100.00,0,4,37
81895500,2,33,0,363.33,3100.00,0,0,22,120,3554436,0.0000,68378,65839,60,21800.00,1,4,34
81900500,5,43,0,464.81,4500.00,2,2,19,144,4554449,0.0000,88321,84362,70,33466.67,1,4,42
81906500,1,42,0,433.33,5200.00,0,0,19,118,4058705,0.0000,69315,66556,60,26000.00,1,4,42
81906500,3,43,0,511.81,5666.67,1,1,23,94,2982113,0.0000,48453,47354,47,24566.67,1,4,43
81907500,4,55,0,740.65,6300.00,2,3,21,115,4340477,0.0000,68357,65793,58,44438.89,1,4,54
81908500,9,40,0,509.72,5100.00,1,1,24,144,4777369,0.0000,86281,82387,71,36700.00,1,4,39
81908500,15,31,0,667.71,5100.00,1,1,20,96,2393835,0.0000,48024,46953,47,32050.00,1,4,31
81917500,8,55,0,744.58,6400.00,0,0,21,117,4396168,0.0000,68262,65641,60,44675.00,0,4,53
81919500,10,761,0,407.10,4666.67,8,9,0,141,7133771,0.0000,74206,71357,64,29311.11,1,4,41
81921500,13,45,0,425.56,3833.33,1,1,25,120,4244735,0.0000,68876,66343,59,25533.33,1,4,44
81925500,14,41,0,593.33,5000.00,0,0,20,120,3698405,0.0000,67569,64901,60,35600.00,1,4,42
81927000,0,40,0,722.92,5875.00,1,1,17,92,2546051,0.0000,49178,48057,47,34700.00,0,4,39
81927500,12,34,0,570.14,5100.00,1,1,19,96,2235619,0.0000,48622,47580,47,27366.67,1,4,33
81930500,6,39,0,551.98,4300.00,1,1,17,142,4201849,0.0000,86371,82409,71,39742.86,1,4,37
81930500,7,45,0,621.39,5600.00,0,0,22,120,3908727,0.0000,67794,65167,60,37283.33,1,4,44
81941500,11,43,0,496.67,5100.00,1,1,22,119,3699626,0.0000,66113,63808,59,29800.00,1,4,41
81945500,2,35,0,368.33,5566.67,1,1,20,117,3556193,0.0000,68412,65873,59,22100.00,1,4,34
81950500,5,76,0,494.79,3833.33,1,1,28,142,7427497,0.0000,88398,84438,71,35625.00,1,4,76
81956500,1,48,0,434.17,4600.00,1,1,21,119,3994551,0.0000,69362,66597,59,26050.00,1,4,41
81956500,3,29,0,489.26,6884.62,0,0,13,96,1705269,0.0000,48482,47382,48,23484.62,1,4,28
81958000,4,52,0,788.47,5500.00,0,0,22,119,4146717,0.0000,68411,65846,60,47308.33,0,4,53
81958500,15,45,0,522.47,5100.00,0,1,20,93,3053470,0.0000,48070,46999,48,25078.57,1,4,46
81958500,9,62,0,547.11,4225.00,1,1,28,144,6675933,0.0000,86342,82447,71,39391.67,1,4,60
81969500,10,666,0,666.81,6600.00,5,6,0,141,7138690,0.0000,74275,71425,67,48010.61,1,4,73
81970500,8,32,0,516.11,5500.00,1,1,19,120,3085901,0.0000,68293,65672,59,30966.67,1,4,31
81971500,13,40,0,433.10,5285.71,0,1,18,117,3782719,0.0000,68917,66383,60,25985.71,1,4,40
81977500,0,32,0,524.70,5785.71,1,1,21,96,2499800,0.0000,49210,48089,47,25185.71,1,4,32
81979500,12,15,0,389.58,7000.00,1,1,12,96,1284901,0.0000,48637,47595,47,18700.00,1,4,15
81981000,6,66,0,525.91,5350.00,0,0,24,144,6678017,0.0000,86438,82475,72,37865.38,1,4,66
81981500,7,55,0,735.56,6100.00,1,1,21,120,4498575,0.0000,67848,65221,59,44133.33,1,4,54
81981500,14,56,0,706.67,7600.00,2,2,15,120,3635901,0.0000,67623,64950,58,42400.00,1,4,49
81995500,2,53,0,574.58,4100.00,0,0,22,116,4283334,0.0000,68466,65926,60,34475.00,1,4,53
82001000,11,45,0,685.00,6100.00,1,1,21,120,3446971,0.0000,66158,63853,59,41100.00,1,4,45
82001500,5,53,0,631.02,5100.00,1,1,20,144,5068219,0.0000,88451,84491,71,45433.33,1,4,53
82006500,1,47,0,586.67,6000.00,1,1,22,120,4063816,0.0000,69408,66642,59,35200.00,1,4,45
82006500,3,27,0,527.08,4000.00,2,2,18,96,2038011,0.0000,48507,47407,46,25300.00,1,4,25
82008000,4,30,0,425.83,5100.00,0,0,18,120,2897912,0.0000,68441,65876,60,25550.00,1,4,30
82009500,9,51,0,471.41,5100.00,0,0,29,144,6350515,0.0000,86394,82498,72,33941.67,1,4,51
82009500,15,8,0,458.33,6500.00,1,1,10,96,799042,0.0000,48077,47006,47,22000.00,1,4,7
82019500,10,677,0,621.45,5166.67,8,9,0,140,7146128,0.0000,74343,71493,64,44744.44,1,4,78
82020500,8,29,0,477.50,4500.00,1,1,15,120,2693151,0.0000,68322,65698,59,28650.00,1,4,26
82022000,13,23,0,340.30,5318.18,0,0,17,120,2589378,0.0000,68940,66406,60,20418.18,1,4,23
82028500,0,26,0,510.42,6100.00,1,1,17,96,1924144,0.0000,49236,48115,47,24500.00,1,4,26
82029500,12,19,0,502.43,7000.00,1,1,11,93,1428130,0.0000,48656,47614,47,24116.67,1,4,19
82031500,14,32,0,467.50,4000.00,1,2,18,117,3183364,0.0000,67656,64983,59,28050.00,1,4,33
82031500,7,45,0,835.83,6250.00,1,1,19,118,3784094,0.0000,67893,65264,59,50150.00,1,4,43
82031500,6,54,0,550.00,4600.00,1,1,23,144,5527715,0.0000,86491,82527,71,39600.00,1,4,52
82045500,2,31,0,458.33,7150.00,0,0,21,120,3231102,0.0000,68497,65957,60,27500.00,1,4,31
82052000,11,35,0,797.50,6600.00,0,0,22,120,3576777,0.0000,66194,63888,60,47850.00,1,4,35
82053500,5,35,0,379.86,5000.00,1,1,21,144,4648019,0.0000,88486,84526,71,27350.00,1,4,35
82056500,1,27,0,474.17,6100.00,0,0,16,120,2732917,0.0000,69436,66670,60,28450.00,1,4,28
82058000,4,39,0,649.81,5388.89,2,2,15,115,3031149,0.0000,68478,65913,58,38988.89,1,4,37
82058500,3,31,0,646.88,5600.00,1,1,20,96,2323790,0.0000,48539,47439,47,31050.00,1,4,32
82059500,9,69,0,606.94,5000.00,1,1,17,143,5199121,0.0000,86457,82551,71,43700.00,0,4,53
82063500,15,34,0,683.33,6166.67,2,2,20,96,2304166,0.0000,48110,47039,46,32800.00,1,4,33
82069500,10,729,0,733.10,6083.33,7,8,0,141,7152180,0.0000,74401,71549,65,52783.33,1,4,66
82070500,8,37,0,688.89,5100.00,0,0,20,118,3483030,0.0000,68360,65736,60,41333.33,0,4,38
82072000,13,51,0,487.08,4500.00,1,1,17,116,3985751,0.0000,68987,66451,59,29225.00,0,4,45
82078500,0,45,0,832.94,7000.00,1,2,19,93,2743808,0.0000,49281,48158,47,39980.95,1,4,43
82079500,12,44,0,800.09,6000.00,0,0,23,96,3239298,0.0000,48701,47659,48,38404.17,1,4,45
82081500,6,54,0,629.17,5300.00,0,0,16,144,4870831,0.0000,86546,82582,72,45300.00,1,4,55
82081500,14,59,0,754.72,5500.00,1,1,15,114,3640512,0.0000,67714,65039,59,45283.33,1,4,56
82083500,7,34,0,453.65,6269.23,2,2,22,120,3459849,0.0000,67926,65297,58,27219.23,1,4,33
82095500,2,45,0,600.83,6600.00,0,0,18,118,3430897,0.0000,68542,65996,60,36050.00,1,4,39
82103500,11,51,0,699.44,6000.00,1,1,19,120,3515164,0.0000,66244,63938,59,41966.67,1,4,50
82103500,5,65,0,670.14,4750.00,1,1,20,140,6003126,0.0000,88549,84579,71,48250.00,0,4,53
82106500,1,26,0,364.44,6500.00,1,1,16,119,2600641,0.0000,69461,66694,59,21866.67,0,4,24
82108500,4,45,0,560.14,6000.00,1,1,21,120,3824148,0.0000,68524,65951,59,33608.66,1,4,38
82110500,9,64,0,660.42,5400.00,0,0,27,144,6937022,0.0000,86522,82616,72,47550.00,1,4,65
82110500,3,31,0,664.58,6100.00,1,1,17,96,2088068,0.0000,48570,47470,47,31900.00,1,4,31
82119500,10,808,0,713.43,5000.00,10,10,0,144,7159064,0.0000,74476,71613,62,51366.67,1,4,84
82119500,15,24,0,475.69,6000.00,1,1,14,96,1740978,0.0000,48135,47063,47,22833.33,1,4,24
82120500,8,38,0,610.00,6750.00,0,1,21,117,3682220,0.0000,68398,65772,60,36600.00,1,4,36
82122000,13,51,0,599.17,5750.00,2,2,15,119,3589787,0.0000,69037,66498,58,35950.00,1,4,47
82129500,0,19,0,698.26,7750.00,0,0,12,96,1396896,0.0000,49301,48177,48,33516.67,1,4,19
82131500,6,57,0,541.90,5366.67,1,2,18,139,5286942,0.0000,86602,82638,71,39016.67,0,4,56
82131500,14,56,0,642.22,5700.00,3,3,14,120,3643944,0.0000,67768,65091,57,38533.33,1,4,52
82136500,7,45,0,659.17,5100.00,1,1,22,120,3984678,0.0000,67972,65343,59,39550.00,1,4,46
82137500,12,18,0,514.58,8100.00,1,1,12,96,1334715,0.0000,48718,47676,47,24700.00,1,4,17
82146500,2,54,0,703.33,4100.00,0,0,20,120,4027517,0.0000,68596,66049,60,42200.00,1,4,53
82153500,11,60,0,756.11,5700.00,1,1,24,116,4861423,0.0000,66304,63997,59,45366.67,0,4,59
82153500,5,43,0,613.19,6800.00,2,2,23,141,5160428,0.0000,88591,84620,70,44150.00,1,4,41
82159000,4,40,0,681.67,6100.00,0,0,22,120,3958271,0.0000,68565,65991,60,40900.00,1,4,40
82159500,1,46,0,496.67,4400.00,1,1,19,120,3869763,0.0000,69507,66740,59,29800.00,1,4,46
82161500,9,50,0,600.93,5800.00,1,1,23,144,5123848,0.0000,86571,82664,71,43266.67,1,4,48
82166500,3,37,0,660.42,5000.00,1,1,18,96,2327156,0.0000,48607,47507,47,31700.00,1,4,37
82169500,10,872,0,590.51,5700.00,8,8,0,141,7164170,0.0000,74540,71674,64,42516.67,1,4,71
82170500,15,63,0,766.67,7900.00,0,0,23,96,3673085,0.0000,48199,47121,48,36800.00,1,4,58
82172500,8,22,0,310.00,6500.00,2,2,14,120,1973455,0.0000,68418,65792,58,18600.00,1,4,20
82172500,13,35,0,476.76,5000.00,1,1,19,120,3325840,0.0000,69073,66533,59,28605.56,1,4,35
82179500,0,31,0,632.29,7100.00,1,1,21,96,2361412,0.0000,49331,48205,47,30350.00,1,4,28
82181500,14,78,0,776.34,6600.00,2,2,18,116,5080071,0.0000,67842,65162,58,46580.30,1,4,71
82181500,6,56,0,582.18,4750.00,1,1,18,144,4794425,0.0000,86658,82686,71,41916.67,1,4,48
82186500,7,43,0,711.11,5100.00,0,0,22,120,3921892,0.0000,68015,65385,60,42666.67,1,4,42
82189500,12,48,0,664.58,7100.00,1,1,17,96,2623381,0.0000,48764,47715,47,31900.00,1,4,39
82198500,2,32,0,365.83,5000.00,1,1,23,120,3501520,0.0000,68627,66080,59,21950.00,1,4,31
82203500,11,59,0,654.98,6000.00,2,2,26,118,4866171,0.0000,66362,64055,58,39298.69,1,4,58
